P_index,P_url,proj_repeat
3349,https://www.freelancer.com/projects/magento/magento-dropship-module-customizations/,5
3351,https://www.freelancer.com/projects/seo/valid-seo-backlinks-good-results/,2
3352,https://www.freelancer.com/projects/php-script-installation/need-site-like-ioffer-but/,5
3353,https://www.freelancer.com/projects/php-engineering/combine-excel-files-some-clean/,5
3354,https://www.freelancer.com/projects/php-javascript/event-booking-system/,5
3356,https://www.freelancer.com/projects/php-asp/swoopo-type-auction-site-redo/,2
3357,https://www.freelancer.com/projects/php-script-installation/swoopo-like-penny-auction-site/,0
3358,https://www.freelancer.com/projects/php-java/quick-javacode-modifcation/,5
3359,https://www.freelancer.com/projects/javascript-website-design/sweepstakes-website-design/,0
3360,https://www.freelancer.com/projects/ghostwriting-academic-writing/comprehension-passages-for-school/,0
3361,https://www.freelancer.com/projects/php-website-design/need-penny-auction-site-like.590533/,5
3362,https://www.freelancer.com/projects/php-windows/create-microsoft-access-database-amp/,5
3363,https://www.freelancer.com/projects/php-javascript/shopping-cart-customization.3084912/,5
3367,https://www.freelancer.com/projects/seo/need-seo-backlinks.585046/,3
3368,https://www.freelancer.com/projects/seo/backlinks-required-links-over-days/,5
3369,https://www.freelancer.com/projects/flash/mobile-game-using-flash-for/,5
3370,https://www.freelancer.com/projects/flash-game-design/mobile-game-using-flash/,5
3371,https://www.freelancer.com/projects/seo/need-incoming-one-way-links/,5
3373,https://www.freelancer.com/projects/seo/incoming-one-way-links/,3
3374,https://www.freelancer.com/projects/php-website-design/need-someone-create-penny-auction/,3
3375,https://www.freelancer.com/projects/data-entry/type-book-english-arabic-into/,5
3376,https://www.freelancer.com/projects/php-ecommerce/auction-website-add-ons/,5
3378,https://www.freelancer.com/projects/sem-adwords/inbound-one-way-links/,3
3379,https://www.freelancer.com/projects/seo-link-building/build-one-way-links.578229/,5
3380,https://www.freelancer.com/projects/php-css/multi-auction-auction-site/,5
3381,https://www.freelancer.com/projects/emarketing-shopping-carts/penny-auction-website-similiar-swoopo/,5
3382,https://www.freelancer.com/projects/emarketing-logo-design/penny-auction-website/,5
3383,https://www.freelancer.com/projects/php-javascript/subscription-contact-options/,5
3385,https://www.freelancer.com/projects/php-wordpress/drop-down-menu-master/,5
3387,https://www.freelancer.com/projects/virtual-assistant/health-topic-researcher/,5
3388,https://www.freelancer.com/projects/php-website-design/new-biz-penny-auction-site/,0
3393,https://www.freelancer.com/projects/translation/bulgarian-translation-from-english/,5
3394,https://www.freelancer.com/projects/flash-graphic-design/simple-text-animation-swf.2115971/,5
3395,https://www.freelancer.com/projects/php-script-install/penny-auction-timer-issues/,5
3398,https://www.freelancer.com/projects/translation/polish-translation-from-english/,5
3399,https://www.freelancer.com/projects/php-forum-software/phpbb-customisation/,5
3400,https://www.freelancer.com/projects/php-project-management/firefox-addon-that-prompts-close/,1
3401,https://www.freelancer.com/projects/php-windows/ocr-based-bot/,5
3402,https://www.freelancer.com/projects/php-shopping-carts/commerce-site-amp-shirt-design/,5
3403,https://www.freelancer.com/projects/php-java/indexhibit-portfolio/,5
3404,https://www.freelancer.com/projects/php-linux/website-refactoring/,0
3405,https://www.freelancer.com/projects/php-flash/flash-program-online-psychological/,5
3406,https://www.freelancer.com/projects/php/website.552463/,0
3407,https://www.freelancer.com/projects/translation-virtual-assistant/page-report-for-musicians-needed/,5
3408,https://www.freelancer.com/projects/user-interface-ia-visual-arts/website-consolidation/,3
3409,https://www.freelancer.com/projects/javascript-flash/spot-the-ball-raffle-type/,3
3411,https://www.freelancer.com/projects/data-entry-accounting/need-sign-ups/,3
3412,https://www.freelancer.com/projects/php-javascript/php-application.548760/,5
3413,https://www.freelancer.com/projects/php-java/penny-auction.2111557/,0
3414,https://www.freelancer.com/projects/flash/flash-intro-page.547667/,2
3415,https://www.freelancer.com/projects/php-xml/urgent-need-right-away-pull/,5
3416,https://www.freelancer.com/projects/php-project-management/website.2954096/,0
3417,https://www.freelancer.com/projects/php-project-management/facebook-application-developer-for-ant.2953784/,5
3418,https://www.freelancer.com/projects/php-project-management/facebook-application-developer-for-ant/,5
3420,https://www.freelancer.com/projects/technical-writing-editing/original-book-idea-author-needed/,0
3421,https://www.freelancer.com/projects/c-c-javascript/ebay-email-extractor/,0
3422,https://www.freelancer.com/projects/translation-academic-writing/writing-unique-articles/,5
3423,https://www.freelancer.com/projects/data-processing-data-entry/video-data-entry-lookup/,5
3427,https://www.freelancer.com/projects/php-internet-marketing/penny-auction/,5
3428,https://www.freelancer.com/projects/php-java/penny-auction-website.2107744/,5
3429,https://www.freelancer.com/projects/php-javascript/fix-existing-auction-site/,5
3433,https://www.freelancer.com/projects/copywriting-academic-writing/ebook-miscarriage/,0
3434,https://www.freelancer.com/projects/php-project-management/team-assessment/,0
3435,https://www.freelancer.com/projects/report-writing-academic-writing/need-someone-write-pages-letter/,1
3436,https://www.freelancer.com/projects/php-mysql/boonex-dolphin-errors-age/,5
3438,https://www.freelancer.com/projects/seo/seo-for-real-estate-website.526196/,5
3439,https://www.freelancer.com/projects/flash-game-design/football-flash-game/,5
3441,https://www.freelancer.com/projects/javascript-website-design/dhtml-popup-wanted/,5
3443,https://www.freelancer.com/projects/php-javascript/penny-auction-swoopo-clone.2102164/,4
3446,https://www.freelancer.com/projects/php-javascript/twitter-favorites-widget/,0
3449,https://www.freelancer.com/projects/research-articles/need-articles-only-native-speakers/,5
3452,https://www.freelancer.com/projects/php-c-programming/instant-message-bot-for-aol/,5
3453,https://www.freelancer.com/projects/copywriting/word-articles.519374/,4
3454,https://www.freelancer.com/projects/php-windows/raw-sector-writer/,0
3455,https://www.freelancer.com/projects/script-installation-css/psd-css-xhtml-seo-friendly/,5
3456,https://www.freelancer.com/projects/php-javascript/looking-for-experienced-programmer-for/,5
3457,https://www.freelancer.com/projects/php-asp/email-extractor.518318/,0
3458,https://www.freelancer.com/projects/xml-flash/urgent-need-xml-flash-image/,5
3460,https://www.freelancer.com/projects/php-xml/penny-auction-website/,0
3461,https://www.freelancer.com/projects/javascript-css/psd-xhtml-css.2100189/,5
3462,https://www.freelancer.com/projects/php-windows/email-notification-program/,5
3463,https://www.freelancer.com/projects/net-data-processing/craigslist-confirmer-amp-logger-needed/,5
3465,https://www.freelancer.com/projects/youtube/real-estete-web-portal/,0
3466,https://www.freelancer.com/projects/php-java/complete-penny-auction-site/,0
3468,https://www.freelancer.com/projects/php-project-management/credit-card-processing/,5
3469,https://www.freelancer.com/projects/php-javascript/custom-penny-auction-website/,3
3470,https://www.freelancer.com/projects/php-javascript/website-design-sliced-coded-data/,5
3471,https://www.freelancer.com/projects/forum-software/vbulletin-activity-stream/,5
3472,https://www.freelancer.com/projects/php-xml/open-source-java-developer/,1
3473,https://www.freelancer.com/projects/php-project-management/quick-fix-change-needed-website/,5
3474,https://www.freelancer.com/projects/data-processing-data-entry/offline-data-entry-tiff-doc/,0
3475,https://www.freelancer.com/projects/copywriting-data-entry/sports-writing/,3
3476,https://www.freelancer.com/projects/php-perl/php-sql-imdb-project/,5
3479,https://www.freelancer.com/projects/python/python-scripting/,0
3480,https://www.freelancer.com/projects/visual-basic-web-scraping/betting-bot-wanted-web-scraping/,5
3481,https://www.freelancer.com/projects/visual-basic-net/web-scraping-application/,5
3482,https://www.freelancer.com/projects/asp-c-c/mms-ocr-translator-sms/,1
3483,https://www.freelancer.com/projects/php-visual-basic/betting-bot-wanted/,5
3485,https://www.freelancer.com/projects/php-windows/betting-bot-wanted/,5
3486,https://www.freelancer.com/projects/php-flash/flash-header-repost.2871628/,5
3487,https://www.freelancer.com/projects/php-c-c/betting-bot-wanted/,5
3491,https://www.freelancer.com/projects/php-ajax/website-like-designs-com/,5
3494,https://www.freelancer.com/projects/php-engineering/page-load-progress-for-slow/,5
3496,https://www.freelancer.com/projects/website-design-graphic-design/need-nice-background-color-for/,5
3497,https://www.freelancer.com/projects/asp-ajax/need-iphone-asp-developers/,0
3498,https://www.freelancer.com/projects/php-javascript/sports-simulation-site/,5
3499,https://www.freelancer.com/projects/graphic-design-banner-design/banners-for-ecommerce-store-background/,5
3500,https://www.freelancer.com/projects/php-perl/mail-autoresponder-system/,5
3501,https://www.freelancer.com/projects/php-project-management/student-center-stage/,1
3503,https://www.freelancer.com/projects/php-project-management/need-easy-excel-macro/,2
3507,https://www.freelancer.com/projects/iphone-android/create-basic-app-for-the/,5
3511,https://www.freelancer.com/projects/php-flash/fix-screen-recording-program/,5
3513,https://www.freelancer.com/projects/sales-marketing/need-ebay-traffic-use-your/,5
3515,https://www.freelancer.com/projects/sales-marketing/ebay-traffic-use-your-ebay/,5
3522,https://www.freelancer.com/projects/website-design-banner-design/online-security-newspaper/,4
3524,https://www.freelancer.com/projects/perl-ajax/asterisk-web-based-click-record/,5
3528,https://www.freelancer.com/projects/php/customed-php-spider-order-copy/,5
3529,https://www.freelancer.com/projects/php-linux/portal-project-for-charity/,1
3533,https://www.freelancer.com/projects/php-project-management/simple-reliable-excel-spreadsheet-wanted/,5
3534,https://www.freelancer.com/projects/excel/simple-reliable-excel-spreadsheet-wanted/,5
3535,https://www.freelancer.com/projects/data-entry/pages-with-pictures-data-entry/,5
3536,https://www.freelancer.com/projects/flash-website-design/flash-banner-design-moodle-theme/,5
3538,https://www.freelancer.com/projects/php-sql/wisdom-crowds-investment/,1
3540,https://www.freelancer.com/projects/php-xml/ebay-custom-integration/,5
3541,https://www.freelancer.com/projects/php-javascript/new-kind-quot-get-paid/,0
3542,https://www.freelancer.com/projects/php-javascript/new-kind-get-paid-click/,5
3543,https://www.freelancer.com/projects/php-website-design/changes-quiz-contest-script/,0
3544,https://www.freelancer.com/projects/photoshop-arts-amp-crafts/graphic-design-banner-logo-for/,4
3547,https://www.freelancer.com/projects/php-windows/poker-heads-decision-tool/,5
3548,https://www.freelancer.com/projects/photo-electronics/product-maintenance-cleaning-images/,2
3550,https://www.freelancer.com/projects/php-windows/telephone-survey-inbound-outbound-rev/,5
3551,https://www.freelancer.com/projects/php-joomla/html-conversion-dynamic-joomla-site/,5
3552,https://www.freelancer.com/projects/data-entry/contest-registration-form-with-random/,5
3554,https://www.freelancer.com/projects/php-windows/inbound-outbound-telephone-system/,5
3556,https://www.freelancer.com/projects/virtual-assistant/audio-transcription/,5
3558,https://www.freelancer.com/projects/php-javascript/joomla-template-adaptation/,0
3559,https://www.freelancer.com/projects/visual-basic-data-processing/create-web-scraping-program-gather/,5
3560,https://www.freelancer.com/projects/website-design-graphic-design/very-easy-landing-page/,1
3563,https://www.freelancer.com/projects/php-project-management/ebay-sniper-website/,5
3564,https://www.freelancer.com/projects/net/video-game-tournament-matchmaking/,5
3565,https://www.freelancer.com/projects/php-engineering/mysql-google-maps/,5
3566,https://www.freelancer.com/projects/php-website-design/website-design-amp-integration-php/,5
3572,https://www.freelancer.com/projects/data-entry/type-book-english-with-arabic/,5
3573,https://www.freelancer.com/projects/data-entry/type-book-english-with-arabic.462680/,5
3574,https://www.freelancer.com/projects/link-building/minimum-backlinks-required/,4
3575,https://www.freelancer.com/projects/graphic-design-logo-design/classy-masthead-graphic-design/,5
3576,https://www.freelancer.com/projects/php-website-design/security-journal-curacao/,4
3577,https://www.freelancer.com/projects/website-design-graphic-design/week-logo-banner-project-for/,5
3579,https://www.freelancer.com/projects/net/video-game-net-tournament-system/,5
3580,https://www.freelancer.com/projects/php-asp/bright-looking-voting-site-using/,5
3581,https://www.freelancer.com/projects/system-admin-linux/setup-server/,5
3582,https://www.freelancer.com/projects/seo-marketing/seo-keywords-promote-google-rank/,5
3583,https://www.freelancer.com/projects/php-perl/ebay-email-extractor-amp-bidder/,0
3584,https://www.freelancer.com/projects/php-cold-fusion/change-flyer-design-fsbo/,5
3586,https://www.freelancer.com/projects/php-script-installation/ebay-email-extractor/,1
3589,https://www.freelancer.com/projects/php-visual-basic/basic-cctv-surveillance-software/,5
3590,https://www.freelancer.com/projects/logo-design-visual-arts/logo-design.3940685/,0
3592,https://www.freelancer.com/projects/internet-marketing-sales/easy-forum-posting-repost-repost/,5
3593,https://www.freelancer.com/projects/internet-marketing-sales/easy-forum-posting-repost/,5
3594,https://www.freelancer.com/projects/asp-sql/swoopo-clone-asp-mssql/,1
3595,https://www.freelancer.com/projects/php-game-design/trivia-game-interface-for-web/,5
3596,https://www.freelancer.com/projects/linux/simple-api-zvt-porotcol-for/,3
3597,https://www.freelancer.com/projects/linux/simple-api-zvt-protcol-for/,3
3598,https://www.freelancer.com/projects/php-project-management/horse-racing-betting-software/,5
3599,https://www.freelancer.com/projects/php-asp/clone.2071452/,5
3600,https://www.freelancer.com/projects/php-project-management/fix-website-very-small-fix/,5
3602,https://www.freelancer.com/projects/php-asp/swoopo-but-lottery/,0
3605,https://www.freelancer.com/projects/php-data-entry/off-line-survey-interface/,1
3606,https://www.freelancer.com/projects/php-java/unique-high-low-bid-site/,0
3607,https://www.freelancer.com/projects/php-asp/follow-gambler-site/,5
3608,https://www.freelancer.com/projects/php-asp/four-part-programming-system/,0
3609,https://www.freelancer.com/projects/graphic-design-arts-amp-crafts/vector-art-sprites-for-mobile/,0
3613,https://www.freelancer.com/projects/php-xml/website-update.3897664/,5
3614,https://www.freelancer.com/projects/php-windows/small-inbound-telephone-polling-system.3895718/,5
3615,https://www.freelancer.com/projects/website-design/madbid-penny-auction-clone-developer/,1
3617,https://www.freelancer.com/projects/logo-design/logo-for-mountainbikeriding-com/,5
3618,https://www.freelancer.com/projects/asp-xml/madbid-penny-auction-clone/,1
3619,https://www.freelancer.com/projects/php-linux/smtp-mail-server-setup-with/,5
3620,https://www.freelancer.com/projects/php/small-ebay-api-project/,5
3621,https://www.freelancer.com/projects/php-javascript/search-update-for-classifieds/,4
3622,https://www.freelancer.com/projects/php-windows/desktop-gui-app-save-microphone/,2
3623,https://www.freelancer.com/projects/net/multi-threaded-net-server-application/,0
3625,https://www.freelancer.com/projects/flash-website-design/immediate-website-help-needed/,5
3626,https://www.freelancer.com/projects/php-asp/asp-net-master-page-layouts/,1
3627,https://www.freelancer.com/projects/php-project-management/facebook-application-web-development.3853996/,5
3629,https://www.freelancer.com/projects/data-entry-market-research/write-unique-word-articles-rephrase/,5
3630,https://www.freelancer.com/projects/javascript-data-processing/swoopo-data-mining-script/,0
3633,https://www.freelancer.com/projects/php-windows/roulette-betting-system/,2
3637,https://www.freelancer.com/projects/article-rewriting-anything-goes/add-posts-from-users.2059521/,5
3638,https://www.freelancer.com/projects/data-processing-data-entry/write-unique-word-articles-rephrase/,5
3641,https://www.freelancer.com/projects/php-project-management/iphone-app-dev.3809447/,5
3643,https://www.freelancer.com/projects/php-project-management/virtuemart-modification.3799465/,0
3646,https://www.freelancer.com/projects/php-project-management/sql-database-edit/,0
3648,https://www.freelancer.com/projects/java-flash/justin-exact-clone-with-modifications/,2
3649,https://www.freelancer.com/projects/c-programming-anything-goes/lemonade-stand/,5
3650,https://www.freelancer.com/projects/php-flash/pay-per-grab-sweepstakes-affiliate/,0
3652,https://www.freelancer.com/projects/php-project-management/justin-exact-clone-with-modifications/,4
3653,https://www.freelancer.com/projects/xml-website-design/auction-web-site/,5
3654,https://www.freelancer.com/projects/wordpress-anything-goes/edit-blog-posts/,5
3656,https://www.freelancer.com/projects/php-xml/oscommerce-store-customization-update/,2
3658,https://www.freelancer.com/projects/c-c-handheld-pda/call-time-reporting-iphone-app/,5
3659,https://www.freelancer.com/projects/copywriting-sales/blog-story-bacterial-vaginosis/,3
3660,https://www.freelancer.com/projects/php-project-management/website-built/,0
3661,https://www.freelancer.com/projects/php-project-management/building-citation-tracker/,5
3664,https://www.freelancer.com/projects/copywriting-seo/copywriting-for-seo-quick-job/,5
3666,https://www.freelancer.com/projects/php-asp/madbid-clone-user-friendly/,0
3668,https://www.freelancer.com/projects/video-services/minute-video-with-room-for/,0
3669,https://www.freelancer.com/projects/php-flash/custom-swf-player/,5
3670,https://www.freelancer.com/projects/php-project-management/obituary-social-network-site/,1
3671,https://www.freelancer.com/projects/visual-basic/change-script/,5
3672,https://www.freelancer.com/projects/php-ajax/auction-script-configuration/,5
3673,https://www.freelancer.com/projects/php-visual-basic/simple-logic-problem-working-with/,5
3674,https://www.freelancer.com/projects/php-java/java-media-player-ffmpeg-without/,5
3675,https://www.freelancer.com/projects/php-ajax/clone-this-site.2041571/,5
3680,https://www.freelancer.com/projects/php-visual-basic/bids-offers-tracking-application-for/,0
3681,https://www.freelancer.com/projects/php-javascript/clone-luupo-functions-not-design/,0
3683,https://www.freelancer.com/projects/php-joomla/need-classified-type-site.2041943/,5
3684,https://www.freelancer.com/projects/php-javascript/pennyauction-swoopo-madbid-but-only/,0
3688,https://www.freelancer.com/projects/photography-virtual-assistant/sort-through-photos-remove-blured/,5
3689,https://www.freelancer.com/projects/swoopo-ebay/,0
3690,https://www.freelancer.com/projects/web-promotion-system-admin/dollars-for-every-add-you/,0
3691,https://www.freelancer.com/projects/translation-academic-writing/page-report-how-use-reverbnation/,5
3692,https://www.freelancer.com/projects/php/create-php-based-content-management/,5
3694,https://www.freelancer.com/projects/swoopo-clone-site-real-project/,1
3696,https://www.freelancer.com/projects/php-java/chat-messanger-web-client/,5
3698,https://www.freelancer.com/projects/php/modify-phpprolance-script/,5
3699,https://www.freelancer.com/projects/search-realtime-auction-like-tencents-project/,2
3700,https://www.freelancer.com/projects/php-java/swoopo-clone.392256/,2
3701,https://www.freelancer.com/projects/flash-graphic-design/logo-banner-for-website-for/,5
3702,https://www.freelancer.com/projects/seo-link-building/build-one-way-links/,5
3703,https://www.freelancer.com/projects/php-java/swoopo-clone-serious-need-madbid/,0
3704,https://www.freelancer.com/projects/copywriting-internet-marketing/need-professional-keyword-report-for/,5
3707,https://www.freelancer.com/projects/iphone-application-easysearch/,0
3709,https://www.freelancer.com/projects/xml-flash/guitar-hero-tournament-program/,0
3710,https://www.freelancer.com/projects/php/magento-developer.388860/,5
3711,https://www.freelancer.com/projects/clean-access-database-using-activex/,5
3712,https://www.freelancer.com/projects/php-visual-basic/database-merge/,5
3713,https://www.freelancer.com/projects/website-design/ebay-api-website-stock-integration/,5
3716,https://www.freelancer.com/projects/php-project-management/phpbb-forum-installation-modificaitons/,5
3717,https://www.freelancer.com/projects/php-asp/online-survey-cgi-script/,0
3720,https://www.freelancer.com/projects/php-script-install/bidstick-bidboogie-clone/,2
3724,https://www.freelancer.com/projects/anything-goes/research-university-london/,5
3725,https://www.freelancer.com/projects/php-script-installation/joomla-site-configuration/,5
3726,https://www.freelancer.com/projects/web-promotion-seo/seo-keywords-promote-sites-google/,5
3728,https://www.freelancer.com/projects/php-project-management/training-database/,0
3729,https://www.freelancer.com/projects/php-project-management/php-programmer-for-softiq-repost/,2
3730,https://www.freelancer.com/projects/php-asp/ajax-element-drag-resize-data/,5
3733,https://www.freelancer.com/projects/internet-marketing/seo-link-exchange/,5
3734,https://www.freelancer.com/projects/anything-goes/university-research-data-sorting/,0
3735,https://www.freelancer.com/projects/php-script-install/custom-programmer-needed/,5
3736,https://www.freelancer.com/projects/php-website-design/web-developer-designer-needed/,0
3737,https://www.freelancer.com/projects/seo-link-building/need-traffic-google-rank/,0
3738,https://www.freelancer.com/projects/logo-design-photoshop/create-this-graphic-for-background/,5
3740,https://www.freelancer.com/projects/perl-cgi-system-admin/server-website-migration/,0
3741,https://www.freelancer.com/projects/copywriting-sales/article-blog-story-health-topic/,3
3744,https://www.freelancer.com/projects/php-xml/php-flash-paypal/,5
3745,https://www.freelancer.com/projects/php-website-design/wordpress-custom-theme.369607/,0
3747,https://www.freelancer.com/projects/php-engineering/simple-iphone-application.3538798/,0
3749,https://www.freelancer.com/projects/asp-system-admin/membership-site-database/,5
3753,https://www.freelancer.com/projects/website-design-anything-goes/adjust-home-page/,5
3757,https://www.freelancer.com/projects/php-engineering/creating-web-admin-php-rails/,5
3759,https://www.freelancer.com/projects/web-promotion-seo/seo-promotion-for-real-estate/,5
3761,https://www.freelancer.com/projects/php-xml/pdf-form-over-safe-connection/,1
3762,https://www.freelancer.com/projects/php-asp/swoopo-madbid-clone/,0
3764,https://www.freelancer.com/projects/php-asp/date-driven-teacher-site-fck/,5
3765,https://www.freelancer.com/projects/php-perl/clone-script.2021254/,5
3766,https://www.freelancer.com/projects/php/php-code-error-amp-write.357905/,5
3767,https://www.freelancer.com/projects/php-windows/numberic-keypad-search-database/,0
3768,https://www.freelancer.com/projects/php-asp/asp-net-ebay-auction-database/,5
3770,https://www.freelancer.com/projects/logo-design-photoshop/custom-icons-graphics-avatars-for/,5
3771,https://www.freelancer.com/projects/php-jsp/vista-print-clone/,5
3772,https://www.freelancer.com/projects/php-c-programming/voip-sip-conferencing-server-built/,5
3773,https://www.freelancer.com/projects/xml-flash/image-gallery-zoom/,4
3774,https://www.freelancer.com/projects/flash/custom-flash-banner-needed/,1
3775,https://www.freelancer.com/projects/visual-basic/pool-billiards-game-developed-visual/,0
3776,https://www.freelancer.com/projects/c-programming-metatrader/modify-expert-advisor.2016668/,5
3777,https://www.freelancer.com/projects/php-windows/joomla-assistance-template-tweaks/,4
3778,https://www.freelancer.com/projects/translation-academic-writing/wanted-skilled-weight-loss-writer/,5
3781,https://www.freelancer.com/projects/website-design-data-entry/use-ebay-rss-feed-generator/,5
3782,https://www.freelancer.com/projects/c-c-java/jabber-messaging-system/,5
3783,https://www.freelancer.com/projects/php-project-management/seo-tool-script-seomoz-org/,5
3784,https://www.freelancer.com/projects/script-install-data-entry/data-mining-online-site-data/,5
3785,https://www.freelancer.com/projects/php-sql/mysql-database-optimization.2012876/,5
3786,https://www.freelancer.com/projects/video-services/short-simple-but-cool-video/,5
3789,https://www.freelancer.com/projects/flash/simple-xml-automation-existing-flash/,5
3791,https://www.freelancer.com/projects/c-programming-anything-goes/file-transfer-protocol-using-stop/,1
3792,https://www.freelancer.com/projects/testing-qa-website-testing/analysing-ratings-for-horse-racing/,5
3793,https://www.freelancer.com/projects/website-design-graphic-design/template-modification.2009542/,5
3794,https://www.freelancer.com/projects/java-iphone/reservation-calendar-for-mobiles-phones/,5
3797,https://www.freelancer.com/projects/php-javascript/magento-proposition-module/,5
3798,https://www.freelancer.com/projects/php-perl/atutor-custom-development/,5
3799,https://www.freelancer.com/projects/php/sync-amazon-seller-central-zen/,5
3800,https://www.freelancer.com/projects/php-xml/cpanel-screw-fix-please/,5
3803,https://www.freelancer.com/projects/php-engineering/further-work-website/,1
3807,https://www.freelancer.com/projects/php-xml/fix-bugs-flashchat/,5
3808,https://www.freelancer.com/projects/sports-handicapping-website/,0
3809,https://www.freelancer.com/projects/oscommerce/sync-amazon-zen-cart-stock/,5
3811,https://www.freelancer.com/projects/php-windows/fix-realbasic-ebay-bid-program/,5
3813,https://www.freelancer.com/projects/php-engineering/website-like-bidster-com/,5
3814,https://www.freelancer.com/projects/php-engineering/simple-book-website-project/,5
3815,https://www.freelancer.com/projects/javascript-anything-goes/small-javascript-mod/,5
3816,https://www.freelancer.com/projects/voice-talent-anything-goes/male-british-voice-over-required/,5
3817,https://www.freelancer.com/projects/javascript/swap-image-play-wav-swap/,5
3819,https://www.freelancer.com/projects/php-engineering/copy-bidster-com/,5
3821,https://www.freelancer.com/projects/php-flash/chromeless-flash-loader/,4
3822,https://www.freelancer.com/projects/data-entry-microsoft-access/copy-mdb-mysql/,5
3823,https://www.freelancer.com/projects/php-flash/flash-css-effects-for-website/,5
3824,https://www.freelancer.com/projects/c-programming-anything-goes/bollinger-bands/,0
3825,https://www.freelancer.com/projects/php-java/call-centre-metrics/,3
3829,https://www.freelancer.com/projects/copywriting-technical-writing/word-document-formatting.3246709/,5
3830,https://www.freelancer.com/projects/php-perl-cgi/live-bidding-auction-engine-required/,5
3831,https://www.freelancer.com/projects/copywriting-web-promotion/affiliate-marketing-help-needed-forum/,1
3832,https://www.freelancer.com/projects/php-windows/foxpro-form-draw-graphics-image/,5
3833,https://www.freelancer.com/projects/php-project-management/php-simple-silent-auction-script/,4
3834,https://www.freelancer.com/projects/php-windows/tdnam-com-domain-auction-bidding/,5
3836,https://www.freelancer.com/projects/php-python/small-time-project-reporting-system/,5
3839,https://www.freelancer.com/projects/php-graphic-design/phpprobid-custom-feature/,5
3840,https://www.freelancer.com/projects/php-project-management/daily-quiz-application/,0
3845,https://www.freelancer.com/projects/asp-net/faq-net-project/,5
3846,https://www.freelancer.com/projects/copywriting/need-articles-saving-marriage/,0
3847,https://www.freelancer.com/projects/php-xml/video-game-site/,5
3848,https://www.freelancer.com/projects/php/php-dolphin-module/,2
3850,https://www.freelancer.com/projects/website-design-graphic-design/video-game-website/,3
3851,https://www.freelancer.com/projects/php-graphic-design/redesign-cart-website-maintenance/,5
3852,https://www.freelancer.com/projects/php-java/clone-bidster-dot-com/,5
3854,https://www.freelancer.com/projects/php-project-management/remove-the-comment-view-options/,5
3855,https://www.freelancer.com/projects/c-programming-c-sharp-programming/fast-file-distribuction-networks/,5
3857,https://www.freelancer.com/projects/php-javascript/store-time-site-mysql/,5
3858,https://www.freelancer.com/projects/php-windows/chat-server-system/,5
3859,https://www.freelancer.com/projects/php-windows/shell-extension-column-handler-icon/,5
3860,https://www.freelancer.com/projects/php-mysql/php-mysql-expert-needed-asap.1985480/,5
3862,https://www.freelancer.com/projects/php-anything-goes/php-probid-update/,0
3864,https://www.freelancer.com/projects/c-programming-c-sharp-programming/fast-file-distribuction-networks-repost/,5
3865,https://www.freelancer.com/projects/php-project-management/web-site-conversion/,5
3866,https://www.freelancer.com/projects/php-javascript/cron/,5
3867,https://www.freelancer.com/projects/php-asp/ebay-seller-database-asp-net/,5
3870,https://www.freelancer.com/projects/php-windows/build-simple-php-java-script/,5
3872,https://www.freelancer.com/projects/php-project-management/website-invite-system/,5
3875,https://www.freelancer.com/projects/seo/increase-traffic-link-building-casino/,0
3876,https://www.freelancer.com/projects/php-project-management/image-host-spider/,5
3877,https://www.freelancer.com/projects/php-javascript/web-poll-for-forum/,5
3879,https://www.freelancer.com/projects/website-design/myspace-band-page/,0
3883,https://www.freelancer.com/projects/php-engineering/code-for-question-and-validation/,5
3884,https://www.freelancer.com/projects/copywriting-technical-writing/brand-new-book-project/,5
3886,https://www.freelancer.com/projects/website-design-logo-design/web-design-needed.280141/,5
3887,https://www.freelancer.com/projects/seo-marketing/need-backlinks/,5
3888,https://www.freelancer.com/projects/c-c-java/blackberry-lcr-development.278936/,3
3889,https://www.freelancer.com/projects/website-design/yahoo-store-maintainance/,2
3890,https://www.freelancer.com/projects/asp-visual-basic/creating-graphics-from-the-web/,5
3891,https://www.freelancer.com/projects/php-visual-basic/multithreaded-client-server-app-repost/,5
3892,https://www.freelancer.com/projects/script-installation-website-design/smarty-template-for-fsrevolution-scipt/,5
3894,https://www.freelancer.com/projects/php-c-programming/highscore-posting-system-php-mysql.3971632/,5
3895,https://www.freelancer.com/projects/website-design/java-applet-website-design/,5
3898,https://www.freelancer.com/projects/virtual-assistant-anything-goes/data-transfer-from-one-spreadsheet/,5
3899,https://www.freelancer.com/projects/graphic-design-engineering/max-maya-cad-modeler/,5
3900,https://www.freelancer.com/projects/flash-website-design/animated-flash-intro-website/,5
3901,https://www.freelancer.com/projects/php-project-management/php-cron-job/,5
3903,https://www.freelancer.com/projects/graphic-design/advert-design.271180/,5
3904,https://www.freelancer.com/projects/javascript/online-drawing-tool/,0
3905,https://www.freelancer.com/projects/php-project-management/healthcare-lead-gen-website/,5
3906,https://www.freelancer.com/projects/joomla-oscommerce/oscommerce-webshop/,5
3907,https://www.freelancer.com/projects/php-ajax/youtube-clone/,5
3908,https://www.freelancer.com/projects/java-javascript/java-applet-website/,5
3909,https://www.freelancer.com/projects/website-design-logo-design/web-design.267639/,5
3911,https://www.freelancer.com/projects/php-perl/ebay-api-website-hosting-script.3946151/,5
3912,https://www.freelancer.com/projects/data-entry-link-building/directory-sales/,5
