employer,proj_heading,proj_url
1403,25 One way PR5+ links for a Daily Deals Site ($30-250 USD),/projects/internet-marketing-seo/one-way-links-for-daily/
1403,[MT-EN-to-IT] - Translation from English to Italian (800words approx.) ($250-750 USD),/projects/translation-english-us/translation-from-english-italian-words/
1404,[TV-EN-to-IT] Translate English to Italian about 1000 words ($10-30 USD),/projects/translation-english-us/translate-english-italian-about-words/
1404,Link Building Project - only Gamit ($98-99 USD),/projects/internet-marketing-seo/link-building-project-only-gamit/
1404,500 followed Links ($30-250 USD),/projects/internet-marketing-seo/followed-links/
1405,1000 US Facebook Fans + 1000 CA Facebook Fans ($30-250 USD),/projects/social-networking-facebook/facebook-fans-facebook-fans/
1405,MD[US->NO] Translation from English to Norwegian[1300 words] ($10-30 USD),/projects/translation-english-us/translation-from-english-norwegian-words.6041464/
1406,Functional Specification Required                            ,/projects/website-design-technical-writing/functional-specification-required/
1406,Create an ASP.NET website theme for a UK corporate client ($10-30 USD),/projects/5506046.html
1407,MT4 Expert Advisor Review & fix                            ,/projects/c-sharp-programming-cplusplus-programming/expert-advisor-review-fix/
1407,Add option to existing MT4 Expert Advisor ($10-30 USD),/projects/c-programming-metatrader/add-option-existing-expert-advisor/
1408,For Sale and Services Directory                            ,/projects/django/for-sale-services-directory/
1409,ecommerce web design for service company                            ,/projects/website-design/ecommerce-web-design-for-service/
1409,Help me with Marketing ($30-250 USD),/projects/marketing/help-with-marketing.6219480/
1409,Design a Website Mockup -- 2 ($30-250 USD),/projects/graphic-design-website-design/design-website-mockup.6096127/
1409,Need some forms created in Acess 2007 for data entry ($30-250 USD),/projects/microsoft-access/need-some-forms-created-acess/
1409,shopify set up and design ($250-750 USD),/projects/graphic-design-website-design/shopify-set-design/
1409,SYNC MY ACCESS DATABASE TO MY MOBILE PHONE OR TABLET ($250-750 USD),/projects/microsoft-access-windows-mobile/sync-access-database-mobile-phone/
1410,Create a Short Professional Marketing Video                            ,/projects/website-design-internet-marketing/create-short-professional-marketing/
1410,Need Multiple Google Adword Accounts Created ($30-250 AUD),/projects/internet-marketing-google-adwords/need-multiple-google-adword-accounts/
1410,Create Google Adwordss Account ($10-30 AUD),/projects/internet-marketing-google-adwords/create-google-adwordss-account/
1410,Build a Website  ($30-250 AUD),/projects/graphic-design/build-website-7654242/
1410,Build Word Press Template Websites ($30-250 AUD),/projects/graphic-design/build-word-press-template-websites/
1410,Build Websites Using WordPress Themes ($10-30 AUD),/projects/website-design-html.1/build-websites-using-wordpress-themes/
1411,Yahoo Japan Auction Auto Bid PHP Script - open to bidding                            ,/projects/php-mysql/yahoo-japan-auction-auto-bid.5763478/
1411,Place bid script on Yahoo Japan Auction ($30-250 USD),/projects/php-software-architecture/place-bid-script-yahoo-japan.4662531/
1411,Yahoo Japan place bid build by PHP function ($30-250 USD),/projects/php-software-architecture/yahoo-japan-place-bid-build/
1411,Develop class/function for place bid on Yahoo Japan - repost ($30-250 USD),/projects/php-mysql/develop-class-function-for-place.4686863/
1411,Convert a Template to a Website  ($240-2000 HKD),/projects/website-design/convert-template-website-9519984/
1411,Develop class/function for place bid on Yahoo Japan ($30-250 USD),/projects/php-mysql/develop-class-function-for-place/
1412,The Boy I Used To Know                            ,/projects/ghostwriting-ebooks/the-boy-used-know/
1413,Help me with Internet Marketing                            ,/projects/internet-marketing-classifieds-posting/help-with-internet-marketing/
1413,Posting ads on Craigslist ($30-250 USD),/projects/classifieds-posting/posting-ads-craigslist.5550046/
1413,Ad Posting ($250-750 USD),/projects/internet-marketing-classifieds-posting/posting/
1413,Credit repair with E-oscar ($3000-5000 USD),/projects/accounting-financial-research/credit-repair-with-oscar/
1413,Help me with Marketing ($250-750 USD),/projects/internet-marketing-advertising/help-with-marketing.6269124/
1413,Need classified ad posting and website rebuilt with SEO ($15-25 USD / hour),/projects/internet-marketing-seo/need-classified-posting-website-rebuilt/
1414,Can anyone bring me evidence that Freelancer.com has no outsourcers at all?                            ,/projects/copywriting-academic-writing/can-anyone-bring-evidence-that/
1414,Windows 8 Professional with activation for sale ($10-30 USD),/projects/website-design-facebook/windows-professional-with-activation-for/
1415,Yahoo Japan Auction Auto Bid PHP Script                            ,/projects/yahoo-japan-auction-auto-bid.5756189/
1415,Write some Software  ($250-750 USD),/projects/software-architecture/write-some-software-9855127/
1416,Fix MySQL server problem on LINUX CENTOS web server                            ,/projects/mysql-linux/fix-mysql-server-problem-linux/
1416,Fix 403 error (access denied) problem on my VPS (Centos/Apache 2.2.15) ($10-30 USD),/projects/php/fix-error-access-denied-problem/
1416,Website development: PSD to HTML - with AJAX Javascript MySQL PHP ($250-750 USD),/projects/php-ajax/website-development-psd-html-with/
1416,Technical changes for existing Wordpress Theme ($30-250 USD),/projects/php-html.1/technical-changes-for-existing-wordpress/
1416,Make new header for existing Wordpress theme ($30-250 USD),/projects/php-wordpress/make-new-header-for-existing/
1416,Fix litte CSS problem for website on retina devices ($10-30 USD),/projects/html.1-iphone/fix-litte-css-problem-for/
1417,Cut Music to shorter version                            ,/projects/editing-audio-services/cut-music-shorter-version/
1417,Design a Logo for a dance studio ($25 AUD),/projects/design a logo for a dance studio.html
1417,remix music -- 2 ($10-30 AUD),/projects/anything-goes-editing/remix-music/
1417,Get me AUS Facebook likers ($10-30 AUD),/projects/internet-marketing-social-networking/get-aus-facebook-likers/
1417,Write and edit website content ($30-250 AUD),/projects/articles-copywriting/write-edit-website-content/
1417,3 months of Facebook Status updates ($30-250 AUD),/projects/internet-marketing-social-networking/months-facebook-status-updates/
1418,Assist With Appcelerator Titanium Installation and Project Import                            ,/projects/mobile-phone-iphone/assist-with-appcelerator-titanium/
1418,SEO my Website ($30-250 CAD),/projects/internet-marketing-seo/seo-website.6187060/
1418,Create a Drupal Template ($10-30 CAD),/projects/php-html.1/create-drupal-template.6005576/
1418,Appcelerator Titanium Project Setup And Guidance ($25-50 CAD / hour),/projects/mobile-phone/appcelerator-titanium-project-setup-and/
1418,Create Native iOS/Android App from a Mobile Web Project ($250-750 CAD),/projects/mobile-phone-android/create-native-ios-android-app/
1418,Building a Marketplace with Social Media/CrowdFunding Philosophies ($3000-5000 CAD),/projects/php-website-design/building-marketplace-with-social-media/
1419,Buying Establish eBay Account                            ,/projects/sales-anything-goes/buying-establish-ebay-account/
1419,Need 5000 word press release corrected ($30-250 USD),/projects/academic-writing-article-rewriting/need-word-press-release-corrected/
1419,Need Someone To Create An Advance Macro ($250-750 USD),/projects/data-entry-data-processing/need-someone-create-advance-macro/
1419,Seeking Level/Map Environment Designer For RTS Game ($250-750 USD),/projects/threed-modelling-threed-design/seeking-level-map-environment-designer/
1419,Looking for a text-based mmo script ($250-750 USD),/projects/php/looking-for-text-based-mmo/
1420,Samsung Galaxy Camera Android app.                            ,/projects/mobile-phone-android/samsung-galaxy-camera-android-app/
1421,Private project or contest #68845                            ,/login?goto=YjVjNjA4NmJkOWRmOTk3ZDg0M2Q3Y2UwZWQ0ZjlhNjBodHRwczovL3d3dy5mcmVlbGFuY2VyLmNvbS9jb250ZXN0Ly02ODg0NS5odG1s
1422,Need backlinks from selected domains (SEO)                            ,/projects/internet-marketing-seo/need-backlinks-from-selected-domains/
1422,SMF Forum Calendar Advancement (php-mysql) ($100-500 USD),/projects/php-script-install/smf-forum-calendar-advancement-php/
1422,Business Listings Update Website with Phone Verification ($30-250 USD),/projects/graphic-design/business-listings-update-website-with/
1422,uniyemek.com design ($100-400 USD),/projects/logo-design-arts-amp-crafts/uniyemek-com-design/
1422,Reviewing games: Video (speak in English) + Short Article ($10-1000 USD),/projects/copywriting-video-services/reviewing-games-video-speak-english/
1423,I have a text in English I need correct it (grammar mainly)                            ,/projects/have-text-english-need-correct/
1424,Sell something for me.                            ,/projects/sales/sell-something-for.5734527/
1425,Build a Website                            ,/projects/graphic-design-php/build-website.5731464/
1425,Create a Wordpress Template ($15-25 USD / hour),/projects/php-html.1/create-wordpress-template.5730735/
1426,An illustrator to fix a commission                            ,/projects/illustrator/illustrator-fix-commission/
1427,Need Malware Removed on Some Sites                            ,/projects/wordpress-blog/need-malware-removed-some-sites/
1427,Submit Ads online ($30-250 USD),/projects/advertising/submit-ads-online/
1427,I Need Sales Closed For High End Products ($750-1500 USD),/projects/internet-marketing-marketing/need-sales-closed-for-high/
1427,I have 60 articles that will need to be written and submitted to 4 website. ($30-250 USD),/projects/blog-articles/have-articles-that-will-need/
1427,Add Emails to My Autoresponder ($30-250 USD),/projects/data-processing-data-entry/add-emails-autoresponder/
1427,Need 90 Articles Written and Submitted ($30-250 USD),/projects/data-entry-blog/need-articles-written-submitted/
1428,Domain name needed                            ,/projects/marketing-creative-writing/domain-name-needed.5724736/
1429,Yahoo Japan Auction Auto Bid PHP  Using Yahoo Japan's API                            ,/projects/php-javascript/yahoo-japan-auction-auto-bid.5724653/
1429,Simple Machine Forum Referral System ($10-30 USD),/projects/graphic-design-php/simple-machine-forum-referral-system/
1429,New Members to $1 to register in a site and old members to prompt to pay 1$ to be able to login again to site ($10-30 USD),/projects/php-mysql/new-members-register-site-old/
1429,Simple Machine Forum Referral System - repost ($10-30 USD),/projects/graphic-design-php/simple-machine-forum-referral-system.5562767/
1429,Register on a site with payments by Paypal PayZa or Skrill. Old members will be prompted to pay to log in again.( Payment expires in 365days) ($30-250 USD),/projects/php-mysql/register-site-with-payments-paypal/
1430,Help me with Marketing                            ,/projects/marketing-word/help-with-marketing/
1431,Write an Android application                            ,/projects/mobile-phone-android/write-android-application.5720790/
1431,Wordpress Theme Customization ($10-30 USD),/projects/php-website-design/wordpress-theme-customization.5559873/
1432,Private project or contest #5717136                            ,/login?goto=ZTg3ODEyMTA3ZWNlMzg4OTFkNGE5MDBiNWQ1YmUxNDhodHRwczovL3d3dy5mcmVlbGFuY2VyLmNvbS9wcm9qZWN0cy81NzE3MTM2Lmh0bWw
1433,Expiry restriction removal on an exe application done in C# AND MQ4                            ,/projects/c-sharp-programming-metatrader/expiry-restriction-removal-exe/
1433,Crack C++ & Remove Protection & Decompile the application ($30-600 USD),/projects/c-sharp-programming-cplusplus-programming/crack-remove-protection-decompile-the/
1433,Crack C++ & Remove Protection & Decompile the application -- 2 ($30-250 USD),/projects/c-sharp-programming-cplusplus-programming/crack-remove-protection-decompile-the.5708495/
1433,Crack C++ & Remove Protection & Decompile the application -- 3 ($30-250 USD),/projects/c-sharp-programming-cplusplus-programming/crack-remove-protection-decompile-the.5708571/
1433,Expiry date restriction removed on C++ application ($250-750 USD),/projects/c-sharp-programming-cplusplus-programming/expiry-date-restriction-removed/
1433,Expiry date restriction removal on C++ application ($30-250 USD),/projects/c-sharp-programming-cplusplus-programming/expiry-date-restriction-removal/
1434,Desarrollar software                            ,/projects/php-software-architecture/desarrollar-software.5713381/
1435,Transfer website data from one cPanel host to another                            ,/projects/graphic-design-php/transfer-website-data-from-one/
1436,Student Capitalization Model                            ,/projects/student-capitalization-model/
1436,Novel Financial Model Development (Matlab Finance) - repost ($1500-3000 USD),/projects/matlab-mathematica/novel-financial-model-development-matlab/
1437,Additional pages added to FinanceforTeachers.com - open to bidding                            ,/projects/website-design-css/additional-pages-added/
1437,Redesign the services and pricing page on my website ($200 USD),/projects/redesign the services and pricing page on my website.html
1437,Design a Wordpress Mockup for a Certified Financial Planner Consulting Firm ($700 USD),/projects/design a wordpress mockup for a certified financial planner consulting firm.html
1437,Continuing edits to Fee Only Consulting website ($250 USD),/projects/php/continuing-edits-fee-only-consulting/
1437,Design a Logo for Financial Consulting website ($75 USD),/projects/design a logo for financial consulting website.html
1437,I need some Graphic Design for an Aweber blog broadcast ($100 USD),/projects/i need some graphic design for an aweber blog broadcast.html
1438,Domain name needed                            ,/projects/marketing-creative-writing/domain-name-needed/
1438,Content Writing ($10-30 USD),/projects/articles-seo/content-writing.5694086/
1438,Website design - Tutorial ($30-250 USD),/projects/graphic-design-php/website-design-tutorial/
1438,WHMCS INTEGRATION ($10-30 USD),/projects/graphic-design-php/whmcs-integration/
1438,SMTP issue - mails go to junk mail- mail server issue ($10-30 USD),/projects/php-system-admin/smtp-issue-mails-junk-mail/
1439,WorldXServers                            ,/projects/website-design-html.1/worldxservers/
1440,Fill in a Spreadsheet with Data                            ,/projects/data-entry-excel/fill-spreadsheet-with-data.5698064/
1440,Fill in a Spreadsheet with Data from Korean Financial Statements ($1500-3000 USD),/projects/data-entry-excel/fill-spreadsheet-with-data-from.5477420/
1441,Additional pages added to FinanceforTeachers.com                            ,/projects/additional-pages-added/
1441,Continuing edits to Fee Only Consulting website - repost ($250 USD),/projects/website-design/continuing-edits-fee-only-consulting/
1441,New logo for financial consulting company ($30-250 USD),/projects/graphic-design-logo-design/new-logo-for-financial-consulting/
1442,Change links to permalink                            ,/projects/php-html.1/change-links-permalink/
1442,Part 9 I need a few fixes made ($30-250 USD),/projects/php/part-need-few-fixes-made/
1442,386421 Replace Ad code (N/A),/projects/php-mysql/replace-code/
1442,391280 For Mehmet (N/A),/projects/php-mysql/for-mehmet/
1442,495937 SOAP add a source (N/A),/projects/php-anything-goes/soap-add-source/
1442,Web site owner traffic ($50-3000 USD),/projects/internet-marketing-social-networking/web-site-owner-traffic/
1443,Write some Software                            ,/projects/php-html.1/write-some-software.5695372/
1443,45346 Anyone want a PHP project now? (N/A),/projects/php-anything-goes/anyone-want-php-project-now/
1443,469461 I need a bug fixed (N/A),/projects/php-anything-goes/need-bug-fixed.2215362/
1443,62960 Use module as standalone (N/A),/projects/perl-anything-goes/use-module-standalone/
1443,Finish php form ($30-250 USD),/projects/php-software-architecture/finish-php-form/
1443,457429 PHP create feature incremented value 2 (N/A),/projects/php-mysql/php-create-feature-incremented-value.2203321/
1444,Fix customer registration and checkout on PHP website                            ,/projects/php-mysql/fix-customer-registration-checkout-php/
1444,Magento CE 1.8 - Cart error as products are not being added to cart ($10-30 AUD),/projects/php-html.1/magento-cart-error-products-are/
1444,Show remotely hosted product images in Magento CE 1.8 ($30-250 AUD),/projects/php-website-design/show-remotely-hosted-product-images/
1444,Remove index.php from URLs / Create 301 redirects for all URLs - Apache CentOS Web Hosting Magento ($8-15 AUD / hour),/projects/php-mysql/remove-index-php-from-urls/
1444,Correct PHP and Smarty template errors (most are Undefined Index) -- 2 ($30-250 AUD),/projects/php-mysql/correct-php-smarty-template-errors.5957246/
1444,Installation of Softaculous for cPanel and WHM ($30-250 AUD),/projects/php-html.1/installation-softaculous-for-cpanel-whm/
1445,Academic writing- Fluid Mechanics-Turbulent Jet analysis 2                            ,/projects/academic-writing-technical-writing/academic-writing-fluid-mechanics/
1446,Simple Countdown Timer with Twilio Message Panel                            ,/projects/graphic-design-php/simple-countdown-timer-with-twilio/
1446,Build a Website ($30-250 USD),/projects/graphic-design-website-design/build-website.5553972/
1446,Responsive UI Moderated Twitter Feed Website ($250-750 USD),/projects/graphic-design-php/responsive-moderated-twitter-feed/
1446,Unity Connectivity IP Scanner Application ($30-250 USD),/projects/software-architecture-unity.3d/unity-connectivity-scanner-application/
1446,Write some Software ($10-30 USD),/projects/html-jquery-prototype/write-some-software.5507835/
1446,Port a php/jquery app to mac osx ($10-30 USD),/projects/objective-c-cocoa/port-php-jquery-app-mac/
1447,Crear una página web                            ,/projects/graphic-design-php/crear-una-gina-web.5574099/
1447,Plataforma de compra-venta online ($3000-5000 USD),/projects/php/plataforma-compra-venta-online/
1448,web development                            ,/projects/web-development.5570641/
1448,Design some Business Cards ($10-30 USD),/projects/graphic-design-photo-editing/design-some-business-cards/
1448,Business Card ($30-250 USD),/projects/business-cards/business-card.5554529/
1448,files converted to .ai or .eps - repost ($10-30 USD),/projects/graphic-design/files-converted-eps-repost/
1448,Design a birthday invitation ($10-30 USD),/projects/graphic-design/design-birthday-invitation/
1448,files converted to .ai or .eps - open to bidding ($10-30 USD),/projects/graphic-design/files-converted-eps-open-bidding/
1449,small problem solving checkout in magento                            ,/projects/magento/small-problem-solving-checkout-magento/
1449,excel custom import in wordpress cupoun clipper - open to bidding ($15-25 USD / hour),/projects/wordpress/excel-custom-import-wordpress-cupoun/
1449,Criar uma loja online  ($10-25 USD),/projects/php/criar-uma-loja-online-10829197/
1449,install and configure cpanel on amazon AWS web service ($30-250 USD),/projects/web-hosting-website-management/install-configure-cpanel-amazon-aws/
1449,child themes to customize the website and add plugins coupons ($30-250 USD),/projects/php-graphic-design/child-themes-customize-the-website/
1449,Payment page fix ($250-750 USD),/projects/magento/payment-page-fix/
1450,WordPress & Website Design                            ,/projects/graphic-design-website-design/wordpress-website-design.5562310/
1450,Modification to Fiverrscript Program ($30-50 USD),/projects/php-css/modification-fiverrscript-program/
1450,Travel Site New Feature ($250-750 USD),/projects/php-javascript/travel-site-new-feature/
1450,WordPress Site Design Needed ($30-250 USD),/projects/website-design-wordpress/wordpress-site-design-needed/
1450,Modification to Fiverrscript ($30-250 USD),/projects/php-smarty-php/modification-fiverrscript/
1450,Create an Adsense Website Earning at least $20+ USD per day ($30-250 USD),/projects/php-website-design/create-adsense-website-earning-least/
1451,Trend indicator Expert Advisor linked with Support and Resistance Breakout                            ,/projects/financial-markets-metatrader/trend-indicator-expert-advisor-linked/
1451,Photoshop - remove background on pictures ($10-30 USD),/projects/photoshop/photoshop-remove-background-pictures/
1451,Photoshop editing for website ($30-250 USD),/projects/photoshop/photoshop-editing-for-website/
1452,Build a Website Helping Children get FREE Prescription Glasses                            ,/projects/php-graphic-design/build-website-helping-children-get/
1453,An easy wordpress webinar and prerecorded event plugin                            ,/projects/software-development/easy-wordpress-webinar-prerecorded-event/
1454,Titanium Appcelerator App                            ,/projects/titanium-appcelerator-app/
1455,chicblogg.com                            ,/projects/website-design-html.1/chicblogg-com/
1455,End up a wordpress project - open to bidding ($30-250 USD),/projects/website-design-internet-marketing/end-wordpress-project-open-bidding/
1455,Professional Sol Voip Api ($30-250 USD),/projects/php-c-programming/professional-sol-voip-api/
1455,Ringo Professional ($250-750 USD),/projects/php-c-programming/ringo-professional/
1455,Proffesional Solution ($750-1500 USD),/projects/php-website-design/proffesional-solution/
1456,WebRTC User Interface (HTML5/Javascript/WebRTC)                            ,/projects/php-graphic-design/webrtc-user-interface-html-javascript/
1457,Character illustration and comic illustration                            ,/projects/illustration-caricature-cartoons/character-illustration-comic/
1458,Rewrite Joomla Google Maps component & add Features                            ,/projects/php-software-architecture/rewrite-joomla-google-maps-component/
1459,Blueprints for floating city                            ,/projects/data-processing/blueprints-for-floating-city/
1459,Design Two Human Characters; Texture and Rig One ($250-750 USD),/projects/rendering-threed-modelling/design-two-human-characters-texture/
1459,Audio Recording of Older African American Man ($40-60 USD),/projects/audio-services-voice-talent/audio-recording-older-african-american/
1459,Editing of a Character Rig ($30-60 USD),/projects/rendering-maya/editing-character-rig/
1459,Editing of a Character Rig - repost ($45-60 USD),/projects/rendering-after-effects/editing-character-rig-repost/
1459,3d modelling of city on ocean ($150-700 USD),/projects/building-amp-architecture-rendering/modelling-city-ocean/
1460,Scrambled Paragraphs                            ,/projects/copywriting-ghostwriting/scrambled-paragraphs/
1460,250 SAT-Style Math Questions - open to bidding ($30-250 USD),/projects/academic-writing-technical-writing/sat-style-math-questions-open/
1460,SAT Math Practice Questions Needed ($250-750 USD),/projects/technical-writing/sat-math-practice-questions-needed/
1460,Writing Math Questions ($750-1500 USD),/projects/copywriting-ghostwriting/writing-math-questions/
1460,SAT Practice Passages Needed ($250-750 USD),/projects/articles/sat-practice-passages-needed/
1460,SAT Math Questions ($750-1500 USD),/projects/academic-writing-technical-writing/sat-math-questions/
1461,URGENT!! Bidding mobile application                            ,/projects/php-mobile-phone/urgent-bidding-mobile-application/
1461,Urgent!!! Need to port my iOS Game to Android using Sio2Engine ($30-250 USD),/projects/mobile-phone-android/urgent-need-port-ios-game/
1462,Private project or contest #5516625                            ,/login?goto=OGM4OWM4YmU1NmZhZTU3ZDg1Njg0ZTNmOTY5YjM4Y2VodHRwczovL3d3dy5mcmVlbGFuY2VyLmNvbS9wcm9qZWN0cy81NTE2NjI1Lmh0bWw
1463,Company Logo                            ,/projects/company-logo.5515612/
1463,Integrate Bongo International Checkout into Bigcommerce Site ($30-250 USD),/projects/html.1-ecommerce/integrate-bongo-international-checkout/
1463,Help me with Internet Marketing  ($2 USD / hour),/projects/internet-marketing/help-with-internet-marketing-12049022/
1463,Assistance with CS Cart upgrade ($30-250 USD),/projects/website-design/assistance-with-cart-upgrade/
1463,obtain filter and upload daily inventory ($8-15 USD / hour),/projects/excel/obtain-filter-upload-daily-inventory/
1463,Integrate a Banner Caroucel into our Big Commerce Theme Template ($30-250 USD),/projects/website-design-html.1/integrate-banner-caroucel-into-our/
1464,T.38 passthrough FAX Troubleshooting in ASTERISK 1.8                            ,/projects/software-architecture-software-testing/passthrough-fax-troubleshooting-asterisk/
1464,PHP Asterisk AGI and Dialplans support ($8-15 USD / hour),/projects/php-linux/php-asterisk-agi-dialplans-support/
1465,Online TV application for Android and iOS                            ,/projects/mobile-phone-iphone/online-application-for-android-ios.5514020/
1465,Captive portal (pfsense) ($750-1500 USD),/projects/php-website-design/captive-portal-pfsense/
1465,Write some Software  ($10-30 USD),/projects/php/write-some-software-11746162/
1465,Online TV application for Android iOS ($1500-3000 USD),/projects/mobile-phone-iphone/online-application-for-android-ios/
1465,SIP softphone (Android / iOS / Windows) ($1500-3000 USD),/projects/windows-iphone/sip-softphone-android-ios-windows/
1466,Design a Logo for a new company                            ,/contest/design-a-logo-for-a-new-company-64149.html
1467,Lookicompany                            ,/projects/graphic-design-user-interface-ia/lookicompany/
1467,looki social app ($250-750 USD),/projects/mobile-phone-iphone/looki-social-app/
1467,change the way you usually buy your.... ($250-750 USD),/projects/mobile-phone-android/change-the-way-you-usually/
1468,Get Traffic to my Website                            ,/projects/internet-marketing-seo/get-traffic-website.5496032/
1468,Do some Blog Posting ($30-250 AUD),/projects/blog/some-blog-posting.6151302/
1469,Build a Website                            ,/projects/php-graphic-design/build-website.5495170/
1470,Market Research Project in Lebanon                            ,/projects/market-research/market-research-project-lebanon/
1471,Games new idea. - open to bidding                            ,/projects/advertising/games-new-idea-open-bidding/
1472,PHP code to get variables from aweber autoresponder                            ,/projects/php-software-architecture/php-code-get-variables-from/
1472,Shopify theme to HTML static webpage template ($250-750 USD),/projects/website-design/shopify-theme-html-static-webpage/
1472,Countdown Dynamite Custom Modification - open to bidding ($30-250 USD),/projects/php-wordpress/countdown-dynamite-custom-modification/
1473,Games new idea.                            ,/projects/games-new-idea/
1474,Sell my items on Ebay. I will ship them.                            ,/projects/internet-marketing-sales/sell-items-ebay-will-ship/
1474,Sell something for me ($250-750 USD),/projects/sales-advertising/sell-something-for.5433986/
1474,Sell Gift Cards for me on Ebay - open to bidding ($750-1500 USD),/projects/ebay/sell-gift-cards-for-ebay/
1475,cartier replica wtches                            ,/projects/shopping-carts/cartier-replica-wtches/
1476,Ongoing Misc Web Development                            ,/projects/php-graphic-design/ongoing-misc-web-development/
1476,Branding & Social Media Guru inside the US ($25-50 USD / hour),/projects/internet-marketing-seo/branding-social-media-guru-inside/
1476,Advertising / Forum Posting Marketer - repost ($30-250 USD),/projects/bulk-marketing-advertising/advertising-forum-posting-marketer.4902147/
1476,Install Themeforest wordpress demo sites on WordPress blogs ($250-750 USD),/projects/website-design-html.1/install-themeforest-wordpress-demo-sites/
1476,Looking for Blog Post Syndicator ($30-250 USD),/projects/articles-seo/looking-for-blog-post-syndicator/
1476,Create a SSO Module for Freshdesk > WHMCS and use Freshdesk API to build own ticket interface for clients ($400-1400 USD),/projects/php-website-design/create-sso-module-for-freshdesk/
1477,Mac Audio device driver - Yamaha mLAN                            ,/projects/software-development/mac-audio-device-driver-yamaha/
1478,Write a TCP socket server and control it via Webpage/Javascript                            ,/projects/html-software-architecture/write-tcp-socket-server-control/
1478,Display calculated results to web ($30-250 USD),/projects/software-architecture-nodejs/display-calculated-results-web/
1479,Find an Accountant - repost 9                            ,/projects/accounting/find-accountant-repost.5468066/
1500,Skadate Config - repost                            ,/projects/smarty-php/skadate-config-repost/
1501, A Dish Network outbound script complete with rebuttal & closing script - open to bidding                            ,/projects/data-entry-leads/dish-network-outbound-script-complete/
1501, A Dish Network outbound script complete with rebuttal & closing script - open to bidding ($30-250 USD),/projects/data-entry-leads/dish-network-outbound-script-complete/
1502,Touch up photo (noise sharpness)                            ,/projects/photo-editing/touch-photo-noise-sharpness/
1502,Installation and adjustments to Wordpress site ($8-15 USD / hour),/projects/php-graphic-design/installation-adjustments-wordpress-site/
1502,Homepage for home rental and home sales page. ($250-750 USD),/projects/php-website-design/homepage-for-home-rental-home/
1503, A Dish Network outbound script complete with rebuttal & closing script                            ,/projects/dish-network-outbound-script-complete/
1504,WCS Swipe Report App - iPhone                            ,/projects/mysql-mobile-phone/wcs-swipe-report-app-iphone/
1504,Access database ($30-250 CAD),/projects/data-processing/access-database.5243999/
1504,Swipe In iphone App ($30-250 CAD),/projects/mobile-phone-iphone/swipe-iphone-app/
1504,Swipe In iphone App - repost ($30-250 CAD),/projects/mobile-phone-iphone/swipe-iphone-app-repost/
1504,Analyze some Data ($250-750 USD),/projects/excel-data-processing/analyze-some-data.5498601/
1504,Analyze some Data - repost 9 ($250-750 USD),/projects/excel-data-processing/analyze-some-data-repost.5499028/
1504,Swipe In iphone App                            ,/projects/mobile-phone-iphone/swipe-iphone-app/
1504,WCS Swipe Report App - iPhone ($30-250 CAD),/projects/mysql-mobile-phone/wcs-swipe-report-app-iphone/
1506,USA & Europe based Facebook page likes                            ,/projects/internet-marketing-seo/usa-europe-based-facebook-page/
1506,Create an RTSP Live Web TV Channel and Radio-PodCast Hybrid ($30-30000 USD),/projects/php-linux/create-rtsp-live-web-channel.4478697/
1506,Create a RTSP Live Web Channel and Radio Hybrid Pod Cast on my Server with Custom CMS ($30-700 USD),/projects/php-linux/create-rtsp-live-web-channel/
1506,Design & Develop a Wordpress theme ($30-250 USD),/projects/graphic-design-php/design-develop-wordpress-theme/
1506,Design a Logo for our IT Company ($30 USD),/projects/design a logo for our it company.html
1506,Design a Website Mockup ($30-250 USD),/projects/graphic-design-website-design/design-website-mockup.6764606/
1507,AUCTION 2014                            ,/projects/php-mysql/auction/
1507,Android Project for Multiple Game  ($250-750 NZD),/projects/mobile-phone/android-project-for-multiple-game/
1507,Automatic Call Reader ($30-250 AUD),/projects/html/automatic-call-reader/
1507,Android Tabletop Penny Football ($100-400 USD),/projects/php/android-tabletop-penny-football/
1507,http://www.denemezamani.com/ ($10-30 AUD),/projects/graphic-design/http-www-denemezamani-com/
1507,473362 A facebook application (N/A),/projects/social-networking-facebook/facebook-application.2219266/
1508,Flash ANE to Make phone calls in iOS and Android - repost                            ,/projects/javascript-flash/flash-ane-make-phone-calls.5316584/
1508,Modify Existing AS3 App ($250-750 USD),/projects/flash-actionscript/modify-existing-app/
1508,Adobe AIR Native Extension to access phone contacts ($250-750 USD),/projects/javascript-objective-c/adobe-air-native-extension-access.5197474/
1508,Need log in info for printroot.com ($10-30 USD),/projects/print/need-log-info-for-printroot/
1508,Flash ANE to Make phone calls in iOS and Android ($30-250 USD),/projects/javascript-flash/flash-ane-make-phone-calls/
1508,Adobe AIR Native Extension to access phone call logs ($250-750 USD),/projects/javascript-objective-c/adobe-air-native-extension-access/
1508,Flash ANE to Make phone calls in iOS and Android                            ,/projects/javascript-flash/flash-ane-make-phone-calls/
1508,Flash ANE to Make phone calls in iOS and Android - repost ($250-750 USD),/projects/javascript-flash/flash-ane-make-phone-calls.5316584/
1509,Drupal Commerce Product Page Layout ($30-250 USD),/projects/drupal/drupal-commerce-product-page-layout/
1510,iPhone and Android VPN client - - repost                            ,/projects/mobile-phone-android/iphone-android-vpn-client-repost.5316054/
1510,Build a Website  ($10-30 USD),/projects/graphic-design/build-website-10406683/
